tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.2,1.0,0.4,6.0,0.4,62.3,4.8,58,70,187,300,0.7,46.5,58.3,0.0,0.3,33.0,6,300,173,127,1.1,0.0,84.3,12.8,0.0,0.0
0.0,0.2,1.0,0.4,6.0,0.6,62.3,4.8,58,70,187,300,0.7,46.5,58.3,0.0,0.3,33.0,6,300,173,127,1.1,0.0,84.3,12.8,0.0,0.0
0.0,0.2,1.0,0.6,0.0,0.6,62.3,5.6,58,72,187,300,3.0,51.0,57.8,16.5,0.7,50.0,6,300,169,131,1.1,0.0,84.4,24.7,0.0,0.0
0.0,0.2,1.0,0.2,0.0,0.4,62.3,5.9,54,68,187,300,7.3,43.0,56.2,67.4,2.7,55.8,6,300,171,129,1.2,0.0,85.1,55.5,0.1,0.0
0.0,0.0,1.0,0.6,0.0,0.4,62.0,1.3,60,64,186,300,2.0,60.0,64.7,5.7,1.0,17.0,6,300,183,117,1.2,0.0,81.6,32.1,0.1,0.0
0.0,0.0,1.0,0.4,0.0,0.4,62.0,1.8,60,64,186,300,2.0,61.2,64.0,11.3,1.0,16.7,6,300,182,118,1.2,0.0,81.5,31.5,0.1,0.0
0.0,0.0,0.0,0.6,0.0,0.4,62.0,2.5,58,64,186,300,1.7,60.7,65.0,0.0,1.0,11.3,6,300,183,117,1.2,0.0,81.5,29.2,0.1,0.0
0.0,0.2,0.0,0.0,0.0,0.0,62.0,4.2,58,68,186,300,1.0,49.0,57.7,67.0,0.3,67.0,6,300,173,127,1.1,0.0,84.4,13.9,0.0,0.0
0.0,0.2,0.0,0.0,3.0,0.0,62.0,4.2,58,68,186,300,1.0,49.0,57.7,67.0,0.3,67.0,6,300,173,127,1.1,0.0,84.4,13.9,0.0,0.0
0.0,0.2,0.0,0.0,3.0,0.2,62.0,4.2,58,68,186,300,1.0,49.0,57.7,67.0,0.3,67.0,6,300,173,127,1.1,0.0,84.4,13.9,0.0,0.0
